target,crop,dim01,dim02,dim03,dim04,dim05,dim06,dim07,dim08,dim09,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29,dim30,dim31,dim32
20201012-KF60001301_0.jpg,20201012-KF60001301_4.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201012-KF60001301_0.jpg,20201012-KF60001301_3.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201020-img_00000016 24_0.jpg,20201020-img_00000016 24_2.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201020-img_00000016 24_0.jpg,20201020-img_00000016 24_3.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201020-img_00000016 24_0.jpg,20201020-img_00000016 24_1.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201021-img_00000018 27_0.jpg,20201021-img_00000018 27_1.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201021-img_00000018 27_0.jpg,20201021-img_00000018 27_3.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201021-img_00000018 27_0.jpg,20201021-img_00000018 27_2.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201022-img_00000029 5_0.jpg,20201022-img_00000029 5_1.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201022-img_00000029 5_0.jpg,20201022-img_00000029 5_2.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201022-img_00000029 5_0.jpg,20201022-img_00000029 5_3.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201012-KF60002401_0.jpg,20201012-KF60002401_2.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201012-KF60002401_0.jpg,20201012-KF60002401_1.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201012-KF60002401_0.jpg,20201012-KF60002401_3.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201026-img_00000032 21_0.jpg,20201026-img_00000032 21_2.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201026-img_00000032 21_0.jpg,20201026-img_00000032 21_3.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201026-img_00000032 21_0.jpg,20201026-img_00000032 21_1.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201105-img_00000021 41_0.jpg,20201105-img_00000021 41_2.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201105-img_00000021 41_0.jpg,20201105-img_00000021 41_1.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201105-img_00000021 41_0.jpg,20201105-img_00000021 41_3.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201020-img_00000015 4_0.jpg,20201020-img_00000015 4_2.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201020-img_00000015 4_0.jpg,20201020-img_00000015 4_1.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201020-img_00000015 4_0.jpg,20201020-img_00000015 4_3.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201008-KF40004101_0.jpg,20201008-KF40004101_4.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201008-KF40004101_0.jpg,20201008-KF40004101_3.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201022-img_00000028 16_0.jpg,20201022-img_00000028 16_1.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201022-img_00000028 16_0.jpg,20201022-img_00000028 16_3.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201022-img_00000028 16_0.jpg,20201022-img_00000028 16_2.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201026-img_00000038 2_0.jpg,20201026-img_00000038 2_4.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201026-img_00000038 2_0.jpg,20201026-img_00000038 2_3.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201103-img_00000003 24_0.jpg,20201103-img_00000003 24_2.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201103-img_00000003 24_0.jpg,20201103-img_00000003 24_1.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201103-img_00000003 24_0.jpg,20201103-img_00000003 24_3.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201102-img_00000014 19_0.jpg,20201102-img_00000014 19_3.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201102-img_00000014 19_0.jpg,20201102-img_00000014 19_2.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201102-img_00000014 19_0.jpg,20201102-img_00000014 19_1.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
F5004_0.jpg,F5004_2.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
F5004_0.jpg,F5004_3.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
F5004_0.jpg,F5004_1.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201012-KM60001401_0.jpg,20201012-KM60001401_1.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201012-KM60001401_0.jpg,20201012-KM60001401_2.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201012-KM60001401_0.jpg,20201012-KM60001401_3.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201028-img_00000066 6_0.jpg,20201028-img_00000066 6_1.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201028-img_00000066 6_0.jpg,20201028-img_00000066 6_3.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201028-img_00000066 6_0.jpg,20201028-img_00000066 6_2.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201026-img_00000036 13_0.jpg,20201026-img_00000036 13_4.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201026-img_00000036 13_0.jpg,20201026-img_00000036 13_3.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201102-img_00000017 21_0.jpg,20201102-img_00000017 21_3.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201102-img_00000017 21_0.jpg,20201102-img_00000017 21_4.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201012-KM60001402_0.jpg,20201012-KM60001402_2.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201012-KM60001402_0.jpg,20201012-KM60001402_3.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201012-KM60001402_0.jpg,20201012-KM60001402_1.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
-54_0.jpg,-54_2.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
-54_0.jpg,-54_3.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
-54_0.jpg,-54_1.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201030-img_00000031 11_0.jpg,20201030-img_00000031 11_3.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201030-img_00000031 11_0.jpg,20201030-img_00000031 11_4.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201106-img_00000074 45_0.jpg,20201106-img_00000074 45_3.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201106-img_00000074 45_0.jpg,20201106-img_00000074 45_2.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201106-img_00000074 45_0.jpg,20201106-img_00000074 45_1.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201021-img_00000020 14_0.jpg,20201021-img_00000020 14_1.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201021-img_00000020 14_0.jpg,20201021-img_00000020 14_2.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
20201021-img_00000020 14_0.jpg,20201021-img_00000020 14_3.jpg,0.31746033,0.31746033,0.56349206,0.8492063,0.46825397,0.07936508,0.6825397,0.984127,0.11111111,0.7936508,0.4047619,0.24603175,0.50793654,0.9444444,0.5952381,0.0952381,0.93650794,0.53968257,0.5952381,0.9126984,0.7380952,0.7777778,0.515873,0.1904762,0.47619048,0.84126985,0.33333334,1.0,0.0,0.23015873,0.86507934,0.07936508
